LANGUEDOC-ROUSSILLON;FONT-ROMEU-ODEILLO-VIA;164731;CASINO; 46 RUE EMMANUEL BROUSSE;;FONT ROMEU ODEILLO VIA;66120
PROVENCE-ALPES-COTE D'AZUR;FONTVIEILLE;164771;EDEN;GRAND RUE;;FONTVIEILLE;13990
LORRAINE;FORBACH;164811;PARIS;AVENUE SAINT REMY;;FORBACH;57600
PROVENCE-ALPES-COTE D'AZUR;FORCALQUIER;164831;LE BOURGUET;PLACE DU BOURGUET;;FORCALQUIER;04300
HAUTE-NORMANDIE;FORGES-LES-EAUX;165383;ESPACE JEAN BAUCHET;ESPACE JEAN BAUCHET;RUE FRANCIS FER;FORGES LES EAUX;76440
PICARDIE;FORT-MAHON-PLAGE;165801;VOX;111,  AVENUE DE LA PLAGE;;FORT-MAHON-PLAGE;80120
ILE-DE-FRANCE;FOSSES;166051;CINEMA DE L YSIEUX;PLACE JEAN MOULIN;;FOSSES;95470
PROVENCE-ALPES-COTE D'AZUR;FOS-SUR-MER;165882;ODYSSEE;QUARTIER DU MAZET;AVENUE RENE CASSIN;FOS SUR MER;13270
BRETAGNE;FOUGERES;166434;LE CLUB;FORUM DE LA GARE;ESPLANADE DES CHAUSSONNIERES;FOUGERES;35300
POITOU-CHARENTES;FOURAS;166862;CASINO;PLACE BUGEAU;;FOURAS;17450
NORD-PAS-DE-CALAIS;FOURMIES;167035;SUN 7 CINE;17-19 RUE DES ROUETS;;FOURMIES;59610
RHONE-ALPES;FOURNEAUX;167151;L EMBELLIE;ESPACE CULTUREL L'EMBELLIE;46 AVENUE LA LIBERTE;FOURNEAUX;73500
RHONE-ALPES;FRANCHEVILLE;168071;CINE FRANCHEVILLE;MONTEE DES ROCHES;;FRANCHEVILLE;69340
ILE-DE-FRANCE;FRANCONVILLE;168193;CINE HENRI LANGLOIS;32 BIS RUE DE LA STATION;;FRANCONVILLE;95130
PROVENCE-ALPES-COTE D'AZUR;FREJUS;168942;LE VOX;PLACE AGRICOLA;;FREJUS;83600
PROVENCE-ALPES-COTE D'AZUR;FREJUS;168953;CINEMA DU PIN DE LA LEGUE;DOMAINE DU PIN DE LA LEGUE;ROUTE DE BAGNOLS EN FORET;FREJUS;83600
ILE-DE-FRANCE;FRESNES;169572;M J C;2 AV DU PARC DES SPORTS;;FRESNES;94260
LORRAINE;FREYMING-MERLEBACH;170435;MEGA KINE;ROUTE DE METZ;RN 3;FREYMING MERLEBACH;57800
LANGUEDOC-ROUSSILLON;FRONTIGNAN;171242;CINE MISTRAL; AVENUE FREDERIC MISTRAL;;FRONTIGNAN LA PEYRADE;34110
MIDI-PYRENEES;FRONTON;171253;CINE FRONTON;36 RUE ALAIN DE FELGUIERES;;FRONTON;31620
CORSE;FURIANI;171650;7EME ART;ROUTE DU VILLAGE;;FURIANI;20600
BASSE-NORMANDIE;GACE;171881;LE TAHITI;AV DE TAHITI;;GACE;61230
ILE-DE-FRANCE;GAGNY;172043;THEATRE ANDRE MALRAUX;1 BIS RUE GUILLEMETEAU;;GAGNY;93220
MIDI-PYRENEES;GAILLAC;172104;IMAG'IN CINEMA L'OLYMPIA;RUE JOSEPH RIGAL;;GAILLAC;81600
HAUTE-NORMANDIE;GAILLON;172213;CIN'EVASION;AVENUE JEAN JAURES;;GAILLON;27600
LANGUEDOC-ROUSSILLON;GANGES;172662;L'ARC EN CIEL;7 RUE EMILE PLANCHON;;GANGES;34190
AUVERGNE;GANNAT;172682;LE CHARDON;CSC ALLEES DES TILLEULS;;GANNAT;03800
PROVENCE-ALPES-COTE D'AZUR;GAP;172741;PALACE;63 RUE CARNOT;;GAP;05000
PROVENCE-ALPES-COTE D'AZUR;GAP;172743;LE CENTRE;20 BIS RUE DE L IMPRIMERIE;;GAP;05000
PROVENCE-ALPES-COTE D'AZUR;GAP;172744;LE CLUB;RUE BON HOTEL;;GAP;05000
ILE-DE-FRANCE;GARCHES;172914;CINE GARCHES;86 GRANDE RUE;;GARCHES;92380
PROVENCE-ALPES-COTE D'AZUR;GARDANNE;172961;CASINO;11 COURS FORBIN;;GARDANNE;13120
ILE-DE-FRANCE;GARGES-LES-GONESSE;173332;JACQUES BREL A;PLACE DE L'HOTEL DE VILLE;;GARGES LES GONESSE;95140
AQUITAINE;GARLIN;173432;LE FAMILY;COURS DE LA REPUBLIQUE;;GARLIN;64330
PROVENCE-ALPES-COTE D'AZUR;GAUDE;173991;LA COUPOLE;QUARTIER SAINTE APPOLONIE;;LA GAUDE;06610
POITOU-CHARENTES;GENCAY;174961;CINEMA DE GENCAY;PASSAGE DES 3 MARCHANDS;;GENCAY;86160
BOURGOGNE;GENLIS;175404;ODEON;ESPACE CULTUREL PAUL ORSSAUD;3 RUE JEAN JAURES;GENLIS;21110
ILE-DE-FRANCE;GENNEVILLIERS;175513;CINEMA JEAN VIGO;1 RUE PIERRE ET MARIE CURIE;;GENNEVILLIERS;92230
LORRAINE;GERARDMER;175923;CINEMA DU CASINO;3, AVENUE DE LA VILLE DE VICHY;;GERARDMER;88400
LORRAINE;GERARDMER;175924;CINEMA MCL SLE ANDRE BOURVIL;1 BD DE ST DIE;;GERARDMER;88400
RHONE-ALPES;GEX;176873;CINEMA LE PATIO;CINEMA LE PATIO;AVENUE DE LA GARE;GEX;01170
CENTRE;GIEN;177112;LE CLUB;PLACE DU PETIT CHATEAU;;GIEN;45500
RHONE-ALPES;GIERES;177140;LE LAUSSY;PARC MICHAL;;GIERES;38610
ILE-DE-FRANCE;GIF-SUR-YVETTE;177201;LE CENTRAL;SQUARE DE LA MAIRIE;;GIF SUR YVETTE;91190
LANGUEDOC-ROUSSILLON;GIGNAC;177260;SALLE DES FETES;SALLE DES FETES;;GIGNAC;34150
FRANCHE-COMTE;GILLEY;133681;SALLE PAULETTE DONZEL;SALLE PAULETTE DONZEL;;GILLEY;25650
MIDI-PYRENEES;GIMONT;177663;CINEMA DE LA COMMUNAUTE DE COMMUNES;53 BOULEVARD DU NORD;;GIMONT;32130
HAUTE-NORMANDIE;GISORS;178231;JOUR DE FETE;74 RUE DE VIENNE;;GISORS;27140
CHAMPAGNE-ARDENNE;GIVET;178423;LE MANEGE;PLACE JACQUES SOURDILLE;;GIVET;08600
ILE-DE-FRANCE;GONESSE;179852;CINE THEATRE JACQUES PREVERT;PLACE AIME-CESAIRE;;GONESSE;95500
HAUTE-NORMANDIE;GONFREVILLE-L ORCHER;179902;LA POINTE DE CAUX;RUE PIERRE GLENISSON;;GONFREVILLE L ORCHER;76700
PAYS-DE-LA-LOIRE;GORRON;180261;GORRON CINEMA;23 BOULEVARD FAVRIE;;GORRON;53120
MIDI-PYRENEES;GOURDON;181262;L'ATALANTE;4 BOULEVARD DES MARTYRS;;GOURDON;46300
BRETAGNE;GOURIN;181351;JEANNE D ARC;RUE HUGOT DERVILLE;;GOURIN;56110
HAUTE-NORMANDIE;GOURNAY-EN-BRAY;181422;LES ECRANS;6 BIS PLACE NATIONALE;;GOURNAY EN BRAY;76220
ILE-DE-FRANCE;GOUSSAINVILLE;181553;THEATRE SARAH BERNHARDT;82 BD PAUL VAILLANT COUTURIER;;GOUSSAINVILLE;95190
MIDI-PYRENEES;GRAMAT;182282;L ATELIER;AVENUE PAUL MAZET;;GRAMAT;46500
NORD-PAS-DE-CALAIS;GRANDE-SYNTHE;182931;LE VARLIN;RUE DENIS PAPIN;;GRANDE SYNTHE;59760
PROVENCE-ALPES-COTE D'AZUR;GRANS;183942;ESPACE ROBERT HOSSEIN;BOULEVARD VICTOR JAUFFRET;;GRANS;13450
BASSE-NORMANDIE;GRANVILLE;183951;SELECT;7 BD D HAUTESERVE;;GRANVILLE;50402
PROVENCE-ALPES-COTE D'AZUR;GRASSE;184053;CINEMA  STUDIO;15 RUE DU JEU DE BALLON;;GRASSE;06130
MIDI-PYRENEES;GRAULHET;184242;LES TEMPS MODERNES;PLACE HENRI MENOU;;GRAULHET;81300
NORD-PAS-DE-CALAIS;GRAVELINES;184364;CINEMA SPORTICA;LE POLDER CENTRE ZAC DU POLDER;;GRAVELINES;59820
FRANCHE-COMTE;GRAY;184581;CINEMAVIA;3 QUAI MAVIA;;GRAY;70100
MIDI-PYRENEES;GRENADE;184852;LE FOYER;MAIRIE AVENUE LAZARE CARNOT;;GRENADE SUR GARONNE;31330
RHONE-ALPES;GRENOBLE;185002;REX;13 RUE ST JACQUES;;GRENOBLE;38000
RHONE-ALPES;GRENOBLE;185015;MELIES;3 RUE DE STRASBOURG;;GRENOBLE;38000
RHONE-ALPES;GRENOBLE;185023;CLUB;9 BIS RUE DU PHALANSTERE;;GRENOBLE;38000
RHONE-ALPES;GRENOBLE;185044; NEF;18 BD EDOUARD REY;;GRENOBLE;38000
RHONE-ALPES;GRENOBLE;185081;VOX;15 RUE THIERS;;GRENOBLE;38000
RHONE-ALPES;GRENOBLE;185116;PATHE CHAVANT;21 BOULEVARD MARECHAL LYAUTEY;;GRENOBLE;38000
RHONE-ALPES;GRENOBLE;719456;MELIES 1;28 ALLEE HENRI FRENAY;;GRENOBLE;38000
PROVENCE-ALPES-COTE D'AZUR;GREOUX LES BAINS;185172;SALLE DU FELIBRIGE;PLACE DES AIRES SOUS LA POSTE;;GREOUX LES BAINS;04800
RHONE-ALPES;GRESSE-EN-VERCORS;185241;LE SCIALET;ZONE TOURISTIQUE;;MONESTIER DE CLERMONT;38650
BRETAGNE;GROIX;186232;LE KORRIGAN;3 RUE DU GRIPP;;GROIX;56590
CORSE;GROSSETO PRUGNA;186482;STAR;LES MARINES DE PORTICCIO;;GROSSETO PRUGNA;20166
ALSACE;GUEBWILLER;187022;FLORIVAL;9-11 RUE DE L'ANCIEN HâPITAL;;GUEBWILLER;68500
PAYS-DE-LA-LOIRE;GUEMENE-PENFAO;187191;L ODEON;7 PLACE DE L EGLISE;;GUEMENE PENFAO;44290
BRETAGNE;GUEMENE-SUR-SCORFF;187201;SALLE ROCH;13 RUE ST ROCH;;GUEMENE SUR SCORFF;56160
BRETAGNE;GUER;187365;QUAI 56;AVENUE DU GENERAL DE GAULLE;;GUER;56380
PAYS-DE-LA-LOIRE;GUERANDE;407229;CINE PRESQU'ILE;4 AVENUE ANNE DE BRETAGNE;;GUERANDE;44350
LIMOUSIN;GUERET;187515;SENECHAL;1 RUE DU SENECHAL;;GUERET;23000
BOURGOGNE;GUEUGNON;187852;LE DANTON;10 RUE DANTON;;GUEUGNON;71130
BRETAGNE;GUICHEN;188041;LE BRETAGNE;PEGUIN;;GUICHEN;35580
RHONE-ALPES;GUILHERAND GRANGES;188251;SALLE MUNICIPALE;222 AV GEORGES CLEMENCEAU;;GUILHERAND-GRANGES;07500
PROVENCE-ALPES-COTE D'AZUR;GUILLESTRE;188341; LE RIOUBEL;QUARTIER LA LONGEAGNE;;GUILLESTRE;05600
BRETAGNE;GUINGAMP;188591;LES BALADINS GARANCE;6 RUE SAINT NICOLAS;;GUINGAMP;22200
BRETAGNE;GUIPRY;188681;ALLIANCE;22 RUE DE VANNES;;GUIPRY;35480
PICARDIE;GUISE;188762;VOX;58, RUE LESUR;;GUISE;02120
AQUITAINE;GUJAN-MESTRAS;188933;GERARD PHILIPE;PLACE DU MARCHE   LA HUME;;GUJAN MESTRAS;33470
AQUITAINE;HAGETMAU;189661;AQUITAINE;1 RUE CARNOT;;HAGETMAU;40700
ALSACE;HAGUENAU;189741;MEGAREX;5 RUE GEORGES MELIES;;HAGUENAU;67500
NORD-PAS-DE-CALAIS;HALLUIN;190194;LE FAMILIA;PLACE JACQUARD;;HALLUIN;59250
PICARDIE;HAM;190281;LE MELIES;7, RUE DU THEATRE;;HAM;80400
NORD-PAS-DE-CALAIS;HARNES;191372;LE PRVERT (EX-C CULT J PREVERT  EX APPOLO);RUE DE MONTCEAU-LES-MINES;;HARNES;62440
AQUITAINE;HASPARREN;191591;HARITZ BARNE;7 RUE YATS;;HASPARREN;64240
RHONE-ALPES;HAUTEVILLE LOMPNES;192631;NOVELTY;RUE DE LA REPUBLIQUE;;HAUTEVILLE LOMPNES;01110
BASSE-NORMANDIE;HAUTEVILLE-SUR-MER;192961;CINEMA DE LA PLAGE;34 RUE DE L AUMESLE;;HAUTEVILLE-SUR-MER;50590
NORD-PAS-DE-CALAIS;HAUTMONT;192833;CENTRE CULTUREL; ;;HAUTMONT;59330
LORRAINE;HAYANGE;193462;PALACE I;57, RUE DU MARECHAL FOCH;;HAYANGE;57700
NORD-PAS-DE-CALAIS;HAZEBROUCK;193731;ARC EN CIEL (EX-LE FLANDRE);9 RUE FERDINAND PIHEN;;HAZEBROUCK;59190
AQUITAINE;HENDAYE;194541;VARIETES;12 RUE DU THEATRE;;HENDAYE;64700
NORD-PAS-DE-CALAIS;HENIN-BEAUMONT;194671;CINEVILLE;AVENUE DU BORD DES EAUX;;HENIN BEAUMONT;62110
ILE-DE-FRANCE;HERBLAY;195082;THEATRE ROGER BARAT (EX-CENTRE CULTUREL);PLACE DE LA HALLE;;HERBLAY;95220
PAYS-DE-LA-LOIRE;HERIC;195211;LE GEN ERIC;RUE DE L'OCEAN;;HERIC;44810
BASSE-NORMANDIE;HEROUVILLE-SAINT-CLAIR;195741;CAFE DES IMAGES;4 SQUARE DU THEATRE;;HEROUVILLE SAINT CLAIR;14200
PICARDIE;HIRSON;196901;SONHIR (EX-SONHIR 3);80 RUE CHARLES DE GAULLE;;HIRSON;02500
BASSE-NORMANDIE;HONFLEUR;197622;CINEMA HENRI JEANSON;COURS DES FOSSES;;HONFLEUR;14600
BASSE-NORMANDIE;HOULGATE;198581;CASINO;FRONT DE MER;41 RUE HENRI DOBERT;HOULGATE;14510
AQUITAINE;HOURTIN;198721;LOU HAPCHOT;8 RUE LACHANAU;;HOURTIN;33990
BRETAGNE;HUELGOAT;199121;ARTHUS CINE;VENELLE CARN AR GUILLOU;;HUELGOAT;29218
RHONE-ALPES;HUEZ;199152;LE SIGNAL;L ALPE D HUEZ;;L ALPE D HUEZ;38750
RHONE-ALPES;HUEZ;199153;PALAIS;PALAIS DES SPORTS ET DES CONGRES;AVENUE DE BRANDES;L'ALPE D'HUEZ;38750
PROVENCE-ALPES-COTE D'AZUR;HYERES;199831;OLBIA;4 RUE DU SOLDAT BELLON;;HYERES;83400
MIDI-PYRENEES;IBOS;199951;MERIDIEN;ROUTE DE PAU;;IBOS;65420
POITOU-CHARENTES;ILE-D AIX;13321;REX;RUE MARENGO;;L'ILE D'AIX;17123
BRETAGNE;ILE-TUDY;200421;LE CINEMA DU PORT;7 PLACE DE LA CALE;;ILE TUDY;29980
LANGUEDOC-ROUSSILLON;ILLE-SUR-TET;200543;REX;RUE J J ROUSSEAU;;ILLE SUR TET;66130
HAUTE-NORMANDIE;INCHEVILLE;200851;CINE ECLAIR;PLACE DE LA REPUBLIQUE;;INCHEVILLE;76117
PAYS-DE-LA-LOIRE;INGRANDES;201041;CINEMA ST CHARLES;RUE DU PONT;;INGRANDES;49123
BRETAGNE;INZINZAC-LOCHRIST;201253;LE VULCAIN;10 RUE LEON BLUM;;INZINZAC LOCHRIST;56650
BASSE-NORMANDIE;ISIGNY-SUR-MER;201482;LE CLUB;PLACE DE VERDUN;;ISIGNY SUR MER;14230
PROVENCE-ALPES-COTE D'AZUR;ISOLA;201821; CINEMA CLUB 2000;STATION ISOLA 2000;;ISOLA;06420
AUVERGNE;ISSOIRE;202085;MODERN;PLACE DU POSTILLON;;ISSOIRE;63500
CENTRE;ISSOUDUN;202162;ELYSEE;BOULEVARD ROOSEVELT;;ISSOUDUN;36100
ILE-DE-FRANCE;ISSY-LES-MOULINEAUX;202214;CINE D ISSY;MAIL RAYMOND MENAND;;ISSY LES MOULINEAUX;92130
PROVENCE-ALPES-COTE D'AZUR;ISTRES;202292;LE COLUCHE;ALLEES JEAN JAURES;;ISTRES;13800
ILE-DE-FRANCE;ITTEVILLE;202370;SALLE GEORGES BRASSENS;SALLE GEORGES BRASSENS;;ITTEVILLE;91760
ILE-DE-FRANCE;IVRY-SUR-SEINE;202551;LUXY;77 AV GEORGES GOSNAT;;IVRY SUR SEINE;94200
ILE-DE-FRANCE;IVRY-SUR-SEINE;202562;PATHE;2 QUAI MARCEL BOYER;5 RUE FRANCOIS MITTERRAND;IVRY SUR SEINE;94200
RHONE-ALPES;JACOB-BELLECOMBETTE;202891;ESPACE CULTUREL;RUE JEAN BAPTISTE RICHARD;;CHAMBERY;73000
PAYS-DE-LA-LOIRE;JALLAIS;203013;CENTRE CULTUREL SALLE NOTRE DAME;CENTRE CULTUREL;RUE DAVIERS;JALLAIS;49150
BRETAGNE;JANZE;203311;STELLA;RUE DES TROIS SAPINS;;JANZE;35150
PAYS-DE-LA-LOIRE;JARD-SUR-MER;203343;SALLE DES ORMEAUX;RUE DES ECHOLERES;;JARD SUR MER;85520
LORRAINE;JARNY;203523;ESPACE GERARD PHILIPE;3, RUE CLEMENT HUMBERT;;JARNY;54800
PAYS-DE-LA-LOIRE;JARZE;203672;SALLE SAINT MICHEL;ROUTE DE SERMAISE;;JARZE;49140
PICARDIE;JAUX;203910;MAJESTIC COMPIEGNE;PLACE JACQUES TATI;;JAUX;60880
LORRAINE;JEANDELAINCOURT;204111;FOYER RURAL;FOYER RURAL;;JEANDELAINCOURT;54144
RHONE-ALPES;JEANSAGNIERE;204141;SALLE DE LA CANTINE;SLE DE CANTINE;;JEANSAGNIERE;42920
NORD-PAS-DE-CALAIS;JEUMONT;204312;REGENT;RUE HECTOR DESPRET;;JEUMONT;59460
LORRAINE;JOEUF;204451;CASINO;8 RUE DE FRANCHEPRE;;JOEUF;54240
BOURGOGNE;JOIGNY;204505;CLAUDE DEBUSSY;61, RUE SAINT JACQUES;;JOIGNY;89300
ILE-DE-FRANCE;JOINVILLE-LE-PONT;204534;SALLE PIERRE ET JACQUES PREVERT (EX -SALLE DES CONGRES);RUE DE PARIS;;JOINVILLE LE PONT;94340
POITOU-CHARENTES;JONZAC;204891;FAMILIA;RUE SADI CARNOT;;JONZAC;17500
BRETAGNE;JOSSELIN;205001;LE BEAUMANOIR;RUE DES DOUVES;;JOSSELIN;56120
CENTRE;JOUE-LES-TOURS;205213;CENTRE CULTUREL ESPACE MALRAUX;PARC DES BRETONNIERES;;JOUE-LES-TOURS;37300
ILE-DE-FRANCE;JOUY-LE-MOUTIER;205601;CENTRE CULTUREL;96 AVENUE DES BRUZACQUES;;CERGY;95000
ILE-DE-FRANCE;JUVISY-SUR-ORGE;206924;CINEMA AGNES VARDA;37-39 GRANDE RUE;;JUVISY SUR ORGE;91260
BASSE-NORMANDIE;L AIGLE;12101;L AIGLON;7 RUE DU DOCTEUR ROUYER;;L AIGLE;61300
PAYS-DE-LA-LOIRE;L AIGUILLON-SUR-MER;12572;LE GOELAND;RUE DU GL LECLERC ET RUE PASTEUR;;L AIGUILLON SUR MER;85460
ILE-DE-FRANCE;L HAY-LES-ROSES;193442;LA TOURNELLE;14 RUE DISPAN;;L HAY LES ROSES;94240
CENTRE;L ILE-BOUCHARD;200262;LE CUBE;14 ROUTE DE CHINON;ILE BOUCHARD;PANZOULT;37220
PAYS-DE-LA-LOIRE;L ILE-D YEU;200332;CINE ILAIS;RUE PETIT CHIRON  PORT JOINVILLE;;L ILE D YEU;85350
ILE-DE-FRANCE;L ISLE-ADAM;201524;LE CONTI;PLACE DU PATIS;;L ISLE ADAM;95290
MIDI-PYRENEES;L ISLE-EN-DODON;201632;SALLE DES FETES;BLD DES MARTYRS DE MEILHAN;;L ISLE EN DODON;31230
MIDI-PYRENEES;L ISLE-JOURDAIN;201661;OLYMPIA;6 RUE JEAN BART;;L ISLE JOURDAIN;32600
PROVENCE-ALPES-COTE D'AZUR;L ISLE-SUR-LA-SORGUE;201753;LA STRADA;25 BOULEVARD PAUL PONS;;L ISLE-SUR-LA-SORGUE;84800
MIDI-PYRENEES;L UNION;437682;LE LUMIERE;AVENUE DES PYRENEES;;L UNION;31240
PAYS-DE-LA-LOIRE;LA BAULE-ESCOUBLAC;42075;GULF STREAM;52 AV DU GENERAL DE GAULLE;;LA BAULE-ESCOUBLAC;44500
PAYS-DE-LA-LOIRE;LA BERNERIE-EN-RETZ;50901;SALLE JEANNE D ARC;15 RUE DE LA MER;;LA BERNERIE EN RETZ;44760
AUVERGNE;LA BOURBOULE;67333;LE ROXY;AV D ANGLETERRE;;LA BOURBOULE;63150
LORRAINE;LA BRESSE;72881;SALLE GRAND ECRAN (EX-JEANNE D ARC);4, RUE DU SOUVENIR;;LA BRESSE;88250
ILE-DE-FRANCE;LA CELLE-SAINT-CLOUD;91492;CINEMA DU THEATRE;8 AVENUE CHARLES DE GAULLE;;LA CELLE SAINT CLOUD;78170
PAYS-DE-LA-LOIRE;LA CHAPELLE-ACHARD;99411;LA CHAPELLE ACHARD;SALLE DE LA MAIRIE;;LA CHAPELLE ACHARD;85150
PAYS-DE-LA-LOIRE;LA CHAPELLE-BASSE-MER;99631;JACQUES DEMY;RUE DU STADE;;SAINT JULIEN DE CONCELLES;44450
BOURGOGNE;LA CHARITE-SUR-LOIRE;102173;CRYSTAL PALACE;14 RUE DE BOURGOGNE;;LA CHARITE SUR LOIRE;58400
PAYS-DE-LA-LOIRE;LA CHATAIGNERAIE;103922;SALLE BELLE EPINE;1 PLACE DE LA REPUBLIQUE;;LA CHATAIGNERAIE;85120
CENTRE;LA CHATRE;106291;LUX;PLACE DE LA MAIRIE;;LA CHATRE;36400
PROVENCE-ALPES-COTE D'AZUR;LA CIOTAT;112811;LUMIERE;PLACE EVARISTE GRAS;;LA CIOTAT;13600
BOURGOGNE;LA CLAYETTE;114062;L'ODYSEE (EX CINEMA LE FOYER);RUE FAISANT;;LA CLAYETTE;71800
RHONE-ALPES;LA CLUSAZ;115521;DANAY;71 ROUTE DE L' ETALE;;LA CLUSAZ;74220
RHONE-ALPES;LA COTE-SAINT-ANDRE;122193;LE CLUB;14 RUE TOURTAIN;;LA COTE SAINT ANDRE;38260
POITOU-CHARENTES;LA COUARDE-SUR-MER;122291;LA MALINE;LE MAIL;;LA COUARDE SUR MER;17670
ILE-DE-FRANCE;LA COURNEUVE;125135;L ETOILE;1 ALLEE DU PROGRES;;LA COURNEUVE;93120
LIMOUSIN;LA COURTINE;125933;LE MARCHOIS;RUE DES DEUX FRERES;;LA COURTINE;23100
POITOU-CHARENTES;LA CRECHE;127501;HENRI GEORGES CLOUZOT;RUE DU CHAMPS DE FOIRE;;LA CRECHE;79260
PAYS-DE-LA-LOIRE;LA FERRIERE;158201;LE ROC;71 RUE NATIONALE;;LA FERRIERE;85280
PAYS-DE-LA-LOIRE;LA FERTE-BERNARD;158701;LE PALACE;23 RUE DENFERT ROCHEREAU;;LA FERTE BERNARD;72400
BASSE-NORMANDIE;LA FERTE-MACE;158783;GERARD PHILIPE;SAINT DENIS;;LA FERTE MACE;61600
PAYS-DE-LA-LOIRE;LA FLECHE;160742;LE KID;22 RUE ST JACQUES;;LA FLECHE;72200
PROVENCE-ALPES-COTE D'AZUR;LA GARDE;173060;PATHE GRAND CIEL;ZAC GRAND CIEL;22 AVENUE ANDRE LURCAT;LA GARDE;83130
PROVENCE-ALPES-COTE D'AZUR;LA GARDE;173083;LE ROCHER;AV MARX DORMOY;;LA GARDE;83130
BRETAGNE;LA GUERCHE-DE-BRETAGNE;187441;LE BRETAGNE;2 RUE DES SABLONNIERES;;LA GUERCHE DE BRETAGNE;35130
BASSE-NORMANDIE;LA HAYE-DU-PUITS;193591;RIALTO;RUE DE LA LIBERATION;;LA HAYE DU PUITS;50250
PROVENCE-ALPES-COTE D'AZUR;LA LONDE-LES-MAURES;231445;LE FORUM;LA BAIE DES ISLES;;LA LONDE LES MAURES;83250
BRETAGNE;LA MEZIERE;261730;MEGA CGR;ZONE DE MILLET;CAP MALO - BORDURE D27 & RN 137;LA MEZIERE;35520
PAYS-DE-LA-LOIRE;LA MONTAGNE;267832;LE MONTAGNARD;RUE DE VERDUN;;LA MONTAGNE;44620
RHONE-ALPES;LA MURE;283051;LE THEATRE;PLACE DU THEATRE;;LA MURE D ISERE;38350
PROVENCE-ALPES-COTE D'AZUR;LA PENNE-SUR-HUVEAUNE;306452;SALLE CTRE CULTUREL COMMUNAL;;;LA PENNE-SUR-HUVEAUNE;
RHONE-ALPES;LA PERRIERE;307801;ETOILE DES NEIGES;STATION DE LA TANIA;"IMMEUBLE ""LE BRITANIA""";LA PERRIERE;73600
PAYS-DE-LA-LOIRE;LA POMMERAYE;317911;SALLE ST MARTIN;RUE DE LA LOIRE;;LA POMMERAYE;49620
AQUITAINE;LA REOLE;335303;REX;PLACE DE LA LIBERATION;;LA REOLE;33190
BRETAGNE;LA ROCHE-BERNARD;339311;LA COURONNE;2 RUE DE LA GREE BLANCHE;;LA ROCHE BERNARD;56130
AQUITAINE;LA ROCHE-CHALAIS;339491;LE CLUB;AVENUE DE LA DOUBLE;;LA ROCHE CHALAIS;24490
POITOU-CHARENTES;LA ROCHEFOUCAULD;339713;LA HALLE AUX GRAINS;1 RUE DES TANNEURS;;LA ROCHEFOUCAULD;16110
POITOU-CHARENTES;LA ROCHELLE;339851;CGR OLYMPIA;54 RUE CHAUDRIER;;LA ROCHELLE;17000
POITOU-CHARENTES;LA ROCHELLE;339852;LA COURSIVE;4 RUE ST JEAN DU PEROT;;LA ROCHELLE;17000
POITOU-CHARENTES;LA ROCHELLE;339871;CGR DRAGON;8 COURS DES DAMES;;LA ROCHELLE;17000
POITOU-CHARENTES;LA ROCHELLE;339911;MEGA CGR;AVENUE HENRI BECQUEREL;LES MINIMES;LA ROCHELLE;17000
POITOU-CHARENTES;LA ROCHE-POSAY;340043;LE KERLOUET;PLACE DE LA REPUBLIQUE;;LA ROCHE POSAY;86270
RHONE-ALPES;LA ROCHE-SUR-FORON;339254;LE PARC;QUARTIER DU PLEIN CHATEAU;;LA ROCHE SUR FORON;74800
PAYS-DE-LA-LOIRE;LA ROCHE-SUR-YON;718200;CINEVILLE;RUE FRANCOIS CEVERT;;LA ROCHE SUR YON;85000
PAYS-DE-LA-LOIRE;LA ROCHE-SUR-YON;718210;LE CONCORDE;8 RUE GOUVION;;LA ROCHE SUR YON;85000
POITOU-CHARENTES;LA ROCHETTE;340411;SALLE DU CHATEAU;;;ROCHETTE;16110
PROVENCE-ALPES-COTE D'AZUR;LA SEYNE-SUR-MER;362614;SALLE GUILLAUME APOLLINAIRE;SALLE GUILLAUME APOLLINAIRE;;LA SEYNE SUR MER;83500
LIMOUSIN;LA SOUTERRAINE;367911;EDEN;PLACE ST JACQUES;;LA SOUTERRAINE;23300
RHONE-ALPES;LA TALAUDIERE;421204;CENTRE CULTUREL COMMUNAL LE SOU;RUE ROMAIN ROLLAND;;LA TALAUDIERE;42350
AQUITAINE;LA TESTE-DE-BUCH;424194;GRAND ECRAN;CAP OCEAN;;LA TESTE DE BUCH;33260
RHONE-ALPES;LA TOUR-DU-PIN;431023;AUDITORIUM EXQUINOXE;COMMUNE DE LA TOUR DU PIN;6 - 8 RUE DE L'HOTEL DE VILLE;LA TOUR;38110
PAYS-DE-LA-LOIRE;LA TRANCHE-SUR-MER;432661;AGNES VARDA;BOULEVARD DE LA PETITE HOLLANDE;;LA TRANCHE SUR MER;85360
POITOU-CHARENTES;LA TREMBLADE;433913;LE CRISTAL;99 AVENUE BEAUPREAU;RONCE-LES-BAINS;LA TREMBLADE;17390
POITOU-CHARENTES;LA TRIMOUILLE;435331;L ETOILE;RUE DE LA LIBERTE;;LA TRIMOUILLE;86290
PAYS-DE-LA-LOIRE;LA TURBALLE;437012;ATLANTIC;PLACE DES ANCIENS COMBATTANTS;;LA TURBALLE;44420
PROVENCE-ALPES-COTE D'AZUR;LA VALETTE-DU-VAR;440286;SALLE HENRI VERNEUIL;LA COUPIANE;ESPACE ALBERT CAMUS;LA VALETTE DU VAR;83160
